Devices
1000
,,Force Plate 1 - Force,,,Force Plate 1 - Moment,,,Force Plate 1 - CoP,,,Force Plate 2 - Force,,,Force Plate 2 - Moment,,,Force Plate 2 - CoP,,,Force Plate 3 - Force,,,Force Plate 3 - Moment,,,Force Plate 3 - CoP,,,Force Plate 4 - Force,,,Force Plate 4 - Moment,,,Force Plate 4 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
401,8,1.41147,-48.4796,-419.415,-23504.5,-93387.3,11978.4,77.3392,-148.959,0,-24.3457,30.4933,-401.412,12727.7,-92727.2,-9144.73,68.9977,168.293,0,18.096,17.3396,-152.38,4777.08,39417.6,5161.24,-46.3209,168.65,0,0,-0,0,0,-0,0,-305,-205,0
401,9,1.39208,-48.6462,-419.201,-23544,-93311.9,12004.6,77.4054,-148.836,0,-24.2372,30.5118,-401.49,12723.8,-92780.8,-9144.73,68.9087,168.309,0,18.2477,17.4682,-152.085,4782.46,39434.3,5148.67,-45.7096,168.554,0,0,-0,0,0,-0,0,-305,-205,0
402,0,1.25944,-48.6065,-418.708,-23555.5,-93299,12006.1,77.1739,-148.742,0,-24.345,30.5167,-401.439,12726.6,-92715.8,-9171.58,69.0416,168.297,0,18.3062,17.6811,-152.706,4771.6,39409.6,5133.45,-46.9254,168.753,0,0,-0,0,0,-0,0,-305,-205,0
402,1,1.39054,-48.596,-418.865,-23538.2,-93306.5,12004.9,77.2397,-148.805,0,-24.4333,30.4335,-401.273,12731,-92710.5,-9178.94,68.9591,168.273,0,18.2957,17.5834,-152.959,4766.19,39445,5123.96,-47.1208,168.84,0,0,-0,0,0,-0,0,-305,-205,0
402,2,1.36665,-48.666,-419.386,-23563.9,-93205.5,12035.3,77.7573,-148.813,0,-24.4465,30.4713,-401.205,12763.1,-92667.7,-9135.55,69.0267,168.188,0,18.3059,17.3713,-152.585,4781.6,39487,5128.33,-46.213,168.663,0,0,-0,0,0,-0,0,-305,-205,0
402,3,1.14897,-48.6262,-419.332,-23553.4,-93226.2,12031,77.6793,-148.831,0,-24.4397,30.6064,-401.362,12744.9,-92579.3,-9111.45,69.3372,168.246,0,18.2917,17.4003,-152.538,4788.95,39441.1,5147.61,-46.4354,168.605,0,0,-0,0,0,-0,0,-305,-205,0
402,4,1.23747,-48.6525,-419.194,-23522.3,-93229.1,11991.7,77.5989,-148.887,0,-24.4645,30.5311,-401.348,12689.1,-92596.5,-9151.04,69.2865,168.384,0,18.3202,17.5712,-152.45,4773.58,39390.7,5153.83,-46.6161,168.688,0,0,-0,0,0,-0,0,-305,-205,0
402,5,1.30069,-48.6382,-419.206,-23511.3,-93117.3,11980.4,77.8722,-148.915,0,-24.4038,30.4813,-400.919,12727.6,-92653.1,-9144.14,68.8982,168.254,0,18.2516,17.5205,-152.54,4770.36,39390.5,5130.68,-46.7698,168.727,0,0,-0,0,0,-0,0,-305,-205,0
402,6,1.29582,-48.6139,-419.165,-23533.6,-93188.8,11984.1,77.6802,-148.856,0,-24.1811,30.4999,-400.809,12749.3,-92626.9,-9131.04,68.9002,168.191,0,18.1969,17.3995,-152.696,4801.41,39373.8,5133.89,-47.1418,168.556,0,0,-0,0,0,-0,0,-305,-205,0
402,7,1.37226,-48.6924,-418.962,-23566.5,-93244.9,12001,77.4382,-148.75,0,-24.2232,30.414,-401.006,12693.3,-92595.8,-9180.53,69.091,168.346,0,18.2957,17.5238,-152.301,4798.32,39390.8,5158.06,-46.3626,168.495,0,0,-0,0,0,-0,0,-305,-205,0
402,8,1.34023,-48.5899,-418.7,-23527.3,-93184,12013.8,77.4446,-148.809,0,-24.5683,30.4442,-400.88,12667.4,-92621.5,-9167.37,68.9543,168.401,0,18.2599,17.5428,-152.136,4759.74,39427,5145.04,-45.8435,168.714,0,0,-0,0,0,-0,0,-305,-205,0
402,9,1.29283,-48.5312,-418.748,-23498.5,-93193.9,12002.8,77.4461,-148.884,0,-24.5082,30.4744,-400.822,12687.2,-92591.2,-9132.35,68.9969,168.347,0,18.1688,17.398,-152.268,4762.04,39434.3,5126.71,-46.0201,168.726,0,0,-0,0,0,-0,0,-305,-205,0
403,0,1.16345,-48.622,-419.036,-23544.9,-93158,11993.8,77.6851,-148.812,0,-24.2826,30.4289,-400.852,12720.5,-92538.5,-9164.79,69.1455,168.266,0,18.2796,17.3711,-152.222,4782.21,39460.6,5131.52,-45.7688,168.584,0,0,-0,0,0,-0,0,-305,-205,0
403,1,0.991679,-48.6634,-419.205,-23554.4,-93160.8,11976.4,77.7683,-148.812,0,-24.4659,30.4837,-400.893,12728,-92525.5,-9201.06,69.2018,168.251,0,18.3526,17.4607,-152.465,4806.55,39481,5134.21,-46.048,168.474,0,0,-0,0,0,-0,0,-305,-205,0
403,2,1.14405,-48.622,-418.986,-23512.9,-93180.1,11963.3,77.6058,-148.881,0,-24.548,30.4067,-400.861,12727,-92526.6,-9171.08,69.1805,168.251,0,18.2175,17.5149,-152.86,4810.13,39434.2,5130.58,-47.0242,168.533,0,0,-0,0,0,-0,0,-305,-205,0
403,3,1.36562,-48.4439,-418.831,-23495.3,-93082.3,11981.1,77.7567,-148.903,0,-24.4925,30.3605,-400.445,12720,-92510.7,-9119.87,68.9806,168.235,0,18.1657,17.4452,-152.722,4785.42,39379.1,5128.33,-47.1518,168.666,0,0,-0,0,0,-0,0,-305,-205,0
403,4,1.28176,-48.4444,-418.948,-23515.7,-93078.5,11986,77.828,-148.87,0,-24.4667,30.4838,-400.187,12677.9,-92465.9,-9163.61,68.9431,168.32,0,18.2304,17.4051,-152.338,4780.53,39433.4,5137.72,-46.1456,168.619,0,0,-0,0,0,-0,0,-305,-205,0
403,5,1.09031,-48.6185,-418.693,-23526.6,-93106.5,11945.7,77.6256,-148.809,0,-24.3307,30.4024,-400.229,12662.7,-92493.2,-9194.04,68.8992,168.361,0,18.2518,17.4213,-152.218,4770.17,39451.2,5129.81,-45.8238,168.662,0,0,-0,0,0,-0,0,-305,-205,0
403,6,1.05139,-48.6129,-418.274,-23523.9,-93030.9,11926.4,77.5837,-148.76,0,-24.3466,30.3125,-400.181,12705.6,-92476.3,-9120.48,68.9138,168.25,0,18.2797,17.4572,-152.293,4770.01,39351.1,5109.4,-46.6094,168.679,0,0,-0,0,0,-0,0,-305,-205,0
403,7,1.17704,-48.5754,-418.447,-23526.4,-93084.7,11968.4,77.5472,-148.777,0,-24.4224,30.3514,-399.939,12726.3,-92368.4,-9093.17,69.0441,168.18,0,18.2619,17.3714,-152.445,4787.99,39357.9,5128.03,-46.8215,168.592,0,0,-0,0,0,-0,0,-305,-205,0
403,8,1.16948,-48.5883,-418.97,-23507,-93204.6,11979.9,77.5388,-148.893,0,-24.5054,30.4276,-399.95,12685.1,-92346.4,-9128.86,69.1052,168.283,0,18.2014,17.2173,-152.376,4804.56,39420.5,5151.18,-46.2952,168.469,0,0,-0,0,0,-0,0,-305,-205,0
403,9,1.07806,-48.592,-418.924,-23530.6,-93131.2,11943,77.6893,-148.831,0,-24.4438,30.5492,-400.289,12679,-92341.2,-9151.61,69.3136,168.325,0,18.1689,17.3464,-152.184,4810.31,39405.8,5136.98,-46.0647,168.391,0,0,-0,0,0,-0,0,-305,-205,0
404,0,1.09279,-48.6077,-418.376,-23567.9,-93062.9,11955.3,77.5615,-148.668,0,-24.2465,30.4663,-400.218,12713.6,-92382.7,-9162.96,69.1691,168.233,0,18.1934,17.4987,-152.477,4784.77,39379.8,5105.49,-46.7323,168.62,0,0,-0,0,0,-0,0,-305,-205,0
404,1,1.13333,-48.5349,-418.261,-23525.5,-93096.3,11985.6,77.4206,-148.754,0,-24.4519,30.3338,-400.017,12686.4,-92435.2,-9149.95,68.9217,168.285,0,18.2085,17.3721,-152.752,4770.43,39379.2,5111.64,-47.2014,168.77,0,0,-0,0,0,-0,0,-305,-205,0
404,2,1.22422,-48.5496,-418.63,-23520.2,-93091.3,11964.5,77.6287,-148.816,0,-24.5858,30.4074,-400.03,12649.1,-92355.2,-9124.98,69.1292,168.38,0,18.1136,17.2507,-152.389,4775.46,39409.3,5145.57,-46.3907,168.663,0,0,-0,0,0,-0,0,-305,-205,0
404,3,1.16853,-48.6315,-418.557,-23552.9,-93063.1,11971.9,77.6575,-148.728,0,-24.4865,30.4496,-399.986,12659.6,-92358.9,-9133.06,69.0945,168.35,0,18.1168,17.376,-152.167,4768.56,39414.5,5144.76,-45.9795,168.662,0,0,-0,0,0,-0,0,-305,-205,0
404,4,1.0011,-48.5525,-418.338,-23507.6,-93042.4,12007.5,77.5902,-148.807,0,-24.6105,30.3753,-400.084,12679.9,-92412.6,-9147.93,69.0169,168.307,0,18.2226,17.4756,-152.407,4758.98,39393.6,5118.39,-46.5246,168.775,0,0,-0,0,0,-0,0,-305,-205,0
404,5,0.891745,-48.5928,-418.717,-23480.8,-93083.2,11979.2,77.6943,-148.922,0,-24.5675,30.3314,-399.938,12688.7,-92402.4,-9130.47,68.958,168.273,0,18.2213,17.358,-152.483,4782.96,39348.2,5107.14,-46.9499,168.633,0,0,-0,0,0,-0,0,-305,-205,0
404,6,0.945812,-48.6513,-418.747,-23523.7,-93088.2,11982.2,77.698,-148.824,0,-24.4657,30.3952,-399.546,12679.6,-92414.4,-9126.7,68.7015,168.265,0,18.1924,17.2785,-152.424,4801.76,39303.9,5119.11,-47.141,168.497,0,0,-0,0,0,-0,0,-305,-205,0
404,7,1.15631,-48.6218,-418.506,-23503.7,-93038.5,12009,77.6889,-148.839,0,-24.5543,30.4519,-399.701,12657.3,-92312,-9157.2,69.0477,168.333,0,18.1298,17.265,-152.369,4772.51,39322.1,5118.71,-46.929,168.678,0,0,-0,0,0,-0,0,-305,-205,0
404,8,1.07281,-48.7041,-418.494,-23460.1,-93055.2,11968.3,77.6428,-148.942,0,-24.5549,30.4282,-399.853,12614,-92197.1,-9187.69,69.4225,168.453,0,18.0863,17.3215,-152.055,4774.66,39347,5110.44,-46.231,168.599,0,0,-0,0,0,-0,0,-305,-205,0
404,9,0.898575,-48.6862,-418.362,-23493.4,-93003.3,11978.5,77.6964,-148.844,0,-24.5211,30.4439,-399.464,12608.8,-92246.7,-9163.68,69.0736,168.436,0,18.1805,17.3847,-152.155,4808.19,39430.8,5110.18,-45.8507,168.399,0,0,-0,0,0,-0,0,-305,-205,0
405,0,0.991902,-48.6281,-418.442,-23486.8,-92933.8,12013.4,77.9051,-148.871,0,-24.45,30.4353,-399.281,12644.5,-92279.3,-9119.98,68.8864,168.332,0,18.1295,17.2898,-152.722,4820.06,39490.6,5112.58,-46.4226,168.439,0,0,-0,0,0,-0,0,-305,-205,0
405,1,1.05938,-48.6146,-418.246,-23450.9,-93011.3,12002.5,77.6156,-148.93,0,-24.3666,30.4431,-399.552,12662.8,-92261,-9153.69,69.089,168.308,0,18.0565,17.2167,-152.587,4803.85,39403,5120.35,-46.7675,168.517,0,0,-0,0,0,-0,0,-305,-205,0
405,2,0.964869,-48.5845,-417.689,-23513.2,-93080.6,12002.1,77.1535,-148.706,0,-24.4561,30.4855,-399.771,12697.8,-92335.1,-9173.46,69.0303,168.237,0,18.2706,17.2302,-152.159,4764.72,39371.4,5106.7,-46.2491,168.686,0,0,-0,0,0,-0,0,-305,-205,0
405,3,0.916359,-48.6206,-417.83,-23568,-93051.7,11966.1,77.2977,-148.594,0,-24.6249,30.4808,-399.681,12696.7,-92421.5,-9123.76,68.7618,168.233,0,18.2782,17.3013,-152.227,4755.53,39373.5,5089.36,-46.3491,168.76,0,0,-0,0,0,-0,0,-305,-205,0
405,4,0.963383,-48.5967,-418.452,-23517.6,-92994.9,11941.9,77.7644,-148.798,0,-24.5964,30.5563,-399.505,12665,-92382.6,-9127.52,68.7571,168.298,0,18.1052,17.3599,-152.378,4757.92,39316.6,5101.21,-46.9799,168.776,0,0,-0,0,0,-0,0,-305,-205,0
405,5,0.911599,-48.5574,-418.414,-23476.9,-92988.8,11995.2,77.759,-148.891,0,-24.4739,30.5216,-399.576,12636.9,-92313.9,-9178.37,68.9706,168.374,0,18.2187,17.3272,-152.215,4763.34,39354.1,5117.6,-46.4582,168.707,0,0,-0,0,0,-0,0,-305,-205,0
405,6,0.903938,-48.6047,-417.852,-23511.8,-93046.7,12000.7,77.3215,-148.732,0,-24.6219,30.3596,-399.512,12597.7,-92324.7,-9159.1,68.9066,168.467,0,18.2352,17.3169,-152.25,4808.6,39362.1,5112.58,-46.4634,168.416,0,0,-0,0,0,-0,0,-305,-205,0
405,7,1.03607,-48.6571,-417.869,-23522.9,-93041.8,11951,77.3419,-148.707,0,-24.7755,30.4169,-399.298,12626.5,-92287.1,-9145.64,68.8766,168.378,0,18.0798,17.3156,-152.498,4819.17,39251.8,5096.22,-47.6086,168.399,0,0,-0,0,0,-0,0,-305,-205,0
405,8,0.96959,-48.7232,-418.205,-23467,-93007.6,11961.4,77.603,-148.886,0,-24.6134,30.488,-399.538,12638.6,-92215.3,-9196.74,69.1951,168.367,0,18.1078,17.2988,-152.012,4790.93,39287.6,5088.47,-46.5499,168.483,0,0,-0,0,0,-0,0,-305,-205,0
405,9,0.744476,-48.673,-417.901,-23432.4,-92997.2,11990.9,77.4658,-148.928,0,-24.4781,30.3728,-399.739,12611.9,-92310.9,-9174.25,69.0723,168.45,0,18.1485,17.3118,-151.798,4796.5,39411.3,5101.31,-45.3705,168.402,0,0,-0,0,0,-0,0,-305,-205,0
406,0,0.750694,-48.5367,-417.526,-23463.6,-92960.3,11973.4,77.3545,-148.803,0,-24.586,30.3816,-399.62,12634.4,-92381.1,-9139.19,68.8274,168.384,0,18.0994,17.3233,-152.446,4791.7,39386.6,5117.94,-46.6357,168.568,0,0,-0,0,0,-0,0,-305,-205,0
406,1,0.833801,-48.5363,-417.804,-23478.6,-92967.1,11963.5,77.4864,-148.805,0,-24.6707,30.5114,-399.381,12620.9,-92271.8,-9158.4,68.9627,168.399,0,18.1455,17.2666,-152.522,4755.16,39341.2,5103.06,-47.0627,168.823,0,0,-0,0,0,-0,0,-305,-205,0
406,2,0.785317,-48.5899,-417.789,-23449.8,-92955,11975.1,77.5072,-148.872,0,-24.5978,30.573,-399.104,12604.3,-92266.8,-9151.58,68.8152,168.419,0,18.215,17.2125,-152.211,4752.09,39339.4,5088.31,-46.5477,168.78,0,0,-0,0,0,-0,0,-305,-205,0
406,3,0.710312,-48.7166,-417.308,-23461.7,-92885,12000.4,77.4185,-148.778,0,-24.5559,30.5511,-399.412,12622.9,-92371.6,-9151.24,68.7313,168.396,0,18.191,17.2928,-152.181,4778.63,39320,5086.6,-46.623,168.599,0,0,-0,0,0,-0,0,-305,-205,0
406,4,0.668385,-48.8655,-417.291,-23459.7,-92874.1,12018,77.4358,-148.781,0,-24.5578,30.433,-399.567,12625.3,-92349.1,-9152.51,68.8773,168.403,0,18.1286,17.3688,-152.37,4785.33,39346.2,5079.49,-46.7715,168.594,0,0,-0,0,0,-0,0,-305,-205,0
406,5,0.783249,-48.8442,-417.76,-23417.6,-92922.4,11972.9,77.5698,-148.945,0,-24.5844,30.4439,-399.037,12645.1,-92249.6,-9139.18,68.8195,168.311,0,18.0518,17.3054,-152.547,4774.05,39345.7,5098.06,-47.0748,168.704,0,0,-0,0,0,-0,0,-305,-205,0
406,6,0.755627,-48.843,-417.922,-23464.5,-92947.9,11964.2,77.5952,-148.854,0,-24.7034,30.5402,-399.141,12660.1,-92182.5,-9145.4,69.0477,168.282,0,18.0698,17.2472,-152.225,4798.02,39353.1,5114.26,-46.4806,168.481,0,0,-0,0,0,-0,0,-305,-205,0
406,7,0.521595,-48.8608,-417.343,-23486.9,-92889.9,12011,77.4255,-148.723,0,-24.7045,30.4307,-399.521,12641.5,-92196,-9168.68,69.2338,168.358,0,18.0925,17.2769,-151.927,4835.1,39389.7,5102.88,-45.7325,168.175,0,0,-0,0,0,-0,0,-305,-205,0
406,8,0.526179,-48.7125,-416.842,-23425.7,-92836.2,11987.1,77.2867,-148.802,0,-24.6617,30.3233,-399.347,12623.1,-92274.7,-9186.68,68.9362,168.391,0,18.0285,17.2697,-152.137,4796.23,39264.6,5107.15,-46.914,168.474,0,0,-0,0,0,-0,0,-305,-205,0
406,9,0.697939,-48.6566,-416.799,-23467,-92859.8,11954.7,77.2071,-148.697,0,-24.7675,30.4743,-399.341,12626.1,-92259.6,-9185.38,68.9703,168.383,0,18.1052,17.1604,-152.375,4759.99,39178.5,5113.13,-47.8805,168.761,0,0,-0,0,0,-0,0,-305,-205,0
407,0,0.695477,-48.8223,-416.763,-23521.1,-92868.2,11970.6,77.1677,-148.562,0,-24.7252,30.6072,-399.614,12631.8,-92184.5,-9175.02,69.3163,168.39,0,18.171,17.1172,-152.324,4780.23,39286,5085.69,-47.0892,168.618,0,0,-0,0,0,-0,0,-305,-205,0
407,1,0.522707,-48.8375,-416.659,-23452.2,-92831.9,11957.1,77.1993,-148.714,0,-24.5948,30.4921,-399.56,12602.2,-92199.6,-9145.6,69.247,168.46,0,18.0884,17.2297,-152.117,4757.07,39352,5081.75,-46.3041,168.728,0,0,-0,0,0,-0,0,-305,-205,0
407,2,0.536695,-48.658,-416.837,-23393.8,-92773.9,11949.1,77.4337,-148.878,0,-24.7065,30.5183,-399.296,12593.5,-92250.1,-9138.78,68.9683,168.461,0,18.0576,17.336,-152.098,4731.63,39314.7,5110.81,-46.5173,168.891,0,0,-0,0,0,-0,0,-305,-205,0
407,3,0.548769,-48.6745,-417.201,-23426.4,-92707.4,11982.9,77.7872,-148.849,0,-24.8258,30.6999,-399.281,12632.5,-92250.8,-9193.95,68.9576,168.362,0,18.0302,17.4211,-152.002,4769.77,39278.5,5090.54,-46.592,168.62,0,0,-0,0,0,-0,0,-305,-205,0
407,4,0.36127,-48.8347,-416.826,-23452.3,-92679.9,12005.1,77.6529,-148.736,0,-24.7766,30.5855,-399.137,12608.7,-92217.3,-9214.96,68.9585,168.41,0,18.0447,17.4524,-151.749,4783.38,39308.7,5065.81,-45.9618,168.478,0,0,-0,0,0,-0,0,-305,-205,0
407,5,0.344554,-48.8524,-416.346,-23423,-92664.3,12007.4,77.4344,-148.742,0,-24.7336,30.3317,-399.024,12564.5,-92204.5,-9183.47,68.9251,168.512,0,18.1307,17.311,-151.842,4747,39341.9,5081.81,-45.9021,168.737,0,0,-0,0,0,-0,0,-305,-205,0
407,6,0.406959,-48.8108,-416.713,-23401,-92665.4,11980.1,77.6279,-148.844,0,-24.7595,30.3196,-399.425,12580.8,-92246.1,-9161.67,69.0527,168.503,0,18.0759,17.1549,-152.144,4745.91,39307.2,5094.31,-46.6445,168.806,0,0,-0,0,0,-0,0,-305,-205,0
407,7,0.452594,-48.7749,-416.647,-23412.6,-92703.5,11966.5,77.5013,-148.807,0,-24.8191,30.5078,-399.502,12609,-92229.9,-9155.54,69.1377,168.438,0,17.9795,17.1663,-152.159,4766.44,39297,5091.98,-46.7376,168.675,0,0,-0,0,0,-0,0,-305,-205,0
407,8,0.492457,-48.7353,-415.898,-23421,-92696.4,11996.5,77.1177,-148.686,0,-24.7615,30.5528,-399.092,12631.9,-92164.1,-9179.64,69.0655,168.348,0,17.9629,17.2652,-151.789,4777.62,39336.8,5079.09,-45.8465,168.525,0,0,-0,0,0,-0,0,-305,-205,0
407,9,0.324354,-48.8239,-415.755,-23387,-92632,11997,77.1958,-148.748,0,-24.6773,30.4607,-399.09,12591.7,-92219.3,-9200.03,68.9259,168.449,0,17.9468,17.3312,-151.976,4805.39,39298.9,5084.47,-46.414,168.381,0,0,-0,0,0,-0,0,-305,-205,0
408,0,0.147989,-48.9247,-416.187,-23364.2,-92544.4,11991.7,77.6373,-148.861,0,-24.7749,30.4338,-399.192,12564.3,-92231,-9176.8,68.9555,168.526,0,17.9878,17.3244,-152.781,4804.15,39248.1,5093.43,-48.1092,168.555,0,0,-0,0,0,-0,0,-305,-205,0
408,1,0.222932,-48.87,-416.357,-23383.6,-92552.4,12006.6,77.7089,-148.838,0,-24.8477,30.434,-398.923,12616,-92169.5,-9146.14,68.9541,168.375,0,18.0519,17.1999,-152.734,4779.39,39295,5094.54,-47.7236,168.708,0,0,-0,0,0,-0,0,-305,-205,0
408,2,0.288838,-48.789,-416.051,-23374.4,-92637.1,12006.5,77.342,-148.818,0,-24.8066,30.5444,-399.117,12631.3,-92213.2,-9151.27,68.9568,168.352,0,18.0121,17.1402,-152.228,4776.59,39297.2,5089.92,-46.8531,168.622,0,0,-0,0,0,-0,0,-305,-205,0
408,3,0.166276,-48.8156,-415.558,-23330.5,-92588.8,12022.2,77.194,-148.857,0,-24.7782,30.6173,-399.54,12636.7,-92229.4,-9173.44,69.1611,168.372,0,17.9169,17.2572,-152.173,4783.02,39277.3,5068.2,-46.8897,168.568,0,0,-0,0,0,-0,0,-305,-205,0
408,4,0.146127,-48.9313,-415.177,-23317.4,-92500.4,12006.1,77.2027,-148.838,0,-24.8158,30.5213,-399.485,12650.7,-92216.7,-9189.68,69.1613,168.333,0,17.9542,17.2985,-152.063,4777.63,39289.5,5068.29,-46.6246,168.581,0,0,-0,0,0,-0,0,-305,-205,0
408,5,0.200054,-48.9328,-415.173,-23349,-92446.5,11969.1,77.33,-148.761,0,-24.834,30.4737,-399.261,12656.3,-92224.7,-9198.63,69.0119,168.301,0,18.1005,17.1785,-152.071,4771.99,39240.7,5087.98,-46.9582,168.62,0,0,-0,0,0,-0,0,-305,-205,0
408,6,0.118463,-48.8853,-415.271,-23349.8,-92383.5,12008.8,77.5347,-148.772,0,-24.7432,30.5106,-399.113,12639.3,-92194.6,-9181.07,69.0011,168.332,0,18.0756,17.0941,-152.127,4776.08,39289.5,5093.78,-46.7318,168.605,0,0,-0,0,0,-0,0,-305,-205,0
408,7,0.0239081,-48.9684,-415.139,-23335.4,-92422.1,12016.6,77.3706,-148.789,0,-24.77,30.5751,-399.24,12602.5,-92202.8,-9164.23,69.0544,168.434,0,17.9865,17.1005,-151.909,4765.78,39359,5078.1,-45.9041,168.627,0,0,-0,0,0,-0,0,-305,-205,0
408,8,-0.0439692,-48.9183,-414.937,-23307.4,-92495.1,11992.7,77.0867,-148.829,0,-24.9599,30.5525,-399.342,12643.1,-92225.6,-9144.61,69.0562,168.34,0,17.976,17.1974,-152.007,4766.82,39283.1,5087.34,-46.5707,168.641,0,0,-0,0,0,-0,0,-305,-205,0
408,9,-0.0934324,-48.7856,-414.721,-23239.9,-92470.6,12026.8,77.0295,-148.963,0,-25.0189,30.4555,-399.366,12662.5,-92227.4,-9140.43,69.0653,168.294,0,17.9239,17.3431,-152.143,4778.42,39287.2,5119.21,-46.775,168.593,0,0,-0,0,0,-0,0,-305,-205,0
409,0,-0.0497581,-48.7676,-414.571,-23274.9,-92365.3,12009.3,77.2029,-148.858,0,-24.9431,30.4917,-399.308,12618.4,-92275.3,-9169.71,68.9122,168.399,0,17.9324,17.3101,-152.079,4772.94,39299.4,5089.61,-46.5855,168.615,0,0,-0,0,0,-0,0,-305,-205,0
409,1,0.0378112,-48.809,-414.829,-23329.8,-92263.1,11983.6,77.5879,-148.761,0,-24.8916,30.5696,-399.106,12626.2,-92279.7,-9150.1,68.7843,168.364,0,17.9161,17.1883,-152.288,4761.62,39216.8,5055.1,-47.4816,168.733,0,0,-0,0,0,-0,0,-305,-205,0
409,2,-0.0628393,-48.955,-415.033,-23275.1,-92227.8,12031.8,77.7818,-148.92,0,-24.8874,30.4839,-399.242,12628.1,-92207.8,-9140.56,69.0426,168.37,0,17.8554,17.1809,-152.174,4758.73,39286.9,5064.57,-46.8287,168.728,0,0,-0,0,0,-0,0,-305,-205,0
409,3,-0.3244,-49.0286,-414.396,-23258.1,-92217.7,12042.5,77.4646,-148.875,0,-24.9201,30.3737,-399.397,12607.4,-92256.9,-9151.09,69.0095,168.434,0,17.961,17.2148,-151.69,4755.23,39402.8,5065.97,-45.2417,168.652,0,0,-0,0,0,-0,0,-305,-205,0
409,4,-0.293986,-48.9421,-413.972,-23256.3,-92256.5,12030.1,77.1429,-148.821,0,-24.9438,30.4365,-399.247,12619.6,-92329.5,-9128.08,68.7411,168.391,0,18.0362,17.1603,-151.875,4749.87,39317.6,5080.4,-46.1186,168.725,0,0,-0,0,0,-0,0,-305,-205,0
409,5,-0.107513,-48.8868,-414.041,-23217.7,-92239.2,12033.8,77.2218,-148.924,0,-25.0404,30.5137,-399.312,12648.6,-92253.7,-9154.45,68.9685,168.324,0,17.9566,17.1267,-152.275,4766.57,39215.3,5086.17,-47.4698,168.698,0,0,-0,0,0,-0,0,-305,-205,0
409,6,-0.242416,-48.9542,-413.57,-23213.3,-92119.5,12019.3,77.2579,-148.871,0,-25.0451,30.4948,-399.636,12624.3,-92270.8,-9182.46,69.113,168.411,0,17.8385,17.275,-152.257,4775.43,39251.4,5071.24,-47.2036,168.636,0,0,-0,0,0,-0,0,-305,-205,0
409,7,-0.39065,-49.0869,-413.107,-23194.4,-92133.4,12027.6,76.9743,-148.854,0,-24.8441,30.4948,-399.526,12579.8,-92359.7,-9171.07,68.8267,168.513,0,17.7798,17.3672,-152.128,4763.62,39308.9,5073.41,-46.6066,168.687,0,0,-0,0,0,-0,0,-305,-205,0
409,8,-0.367537,-49.1291,-413.162,-23183.1,-92123.6,12017.1,77.028,-148.889,0,-24.9815,30.4214,-399.188,12616.6,-92324.5,-9176.94,68.719,168.394,0,17.8046,17.2922,-152.043,4765.21,39293.5,5068.38,-46.5624,168.659,0,0,-0,0,0,-0,0,-305,-205,0
409,9,-0.44822,-49.0418,-413.345,-23229.9,-91991.3,11981.1,77.4466,-148.8,0,-25.2232,30.3769,-399.448,12651.7,-92294.5,-9170.66,68.9451,168.327,0,17.7914,17.2001,-152.182,4787.19,39262.1,5061.77,-47.0053,168.543,0,0,-0,0,0,-0,0,-305,-205,0
410,0,-0.518491,-48.9849,-413.176,-23243,-92013.8,12005.7,77.3009,-148.745,0,-25.0925,30.5225,-399.964,12644.1,-92271.1,-9136.91,69.3017,168.387,0,17.8459,17.1312,-152.012,4782.15,39330.6,5073.22,-46.2664,168.541,0,0,-0,0,0,-0,0,-305,-205,0
410,1,-0.478646,-49.0762,-412.854,-23194.3,-92090.2,12026.7,76.9426,-148.82,0,-25.0582,30.5548,-399.828,12636.3,-92263.5,-9140.6,69.2423,168.396,0,17.889,17.1521,-151.955,4747.56,39376.2,5085.06,-45.8695,168.757,0,0,-0,0,0,-0,0,-305,-205,0
410,2,-0.558209,-49.0642,-412.738,-23160.9,-92025.5,12005.1,77.0364,-148.885,0,-25.0912,30.4483,-399.445,12635.6,-92315.2,-9176.72,68.8916,168.367,0,17.869,17.2607,-152.361,4735.14,39310.4,5060.19,-46.9913,168.921,0,0,-0,0,0,-0,0,-305,-205,0
410,3,-0.567377,-48.9812,-412.635,-23157,-91906.7,12013.6,77.2687,-148.88,0,-25.0897,30.5036,-399.539,12644.9,-92293.4,-9166.03,69.0003,168.351,0,17.975,17.2631,-152.026,4747.83,39291.3,5031.46,-46.5496,168.77,0,0,-0,0,0,-0,0,-305,-205,0
410,4,-0.431286,-49.138,-412.489,-23138.5,-91832.1,12036.3,77.3706,-148.905,0,-25.1941,30.612,-399.532,12638.9,-92255.9,-9153.76,69.0904,168.366,0,17.831,17.222,-151.819,4786.97,39290,5048.45,-46.205,168.469,0,0,-0,0,0,-0,0,-305,-205,0
